start_time,end_time,start_idx,end_idx,duration_ms,type,mean_pressure,mean_speed,trial
1.357,1.516,273,305,159.00000000000003,pen_lift,0.0,,29
2.241,2.341,452,472,100.00000000000009,pen_lift,0.0,,29
2.346,2.365,474,478,19.000000000000128,low_speed,8816.4,2.152801316984771e-10,29
3.141,3.25,634,656,108.99999999999999,pen_lift,0.0,2885.3029062779306,29
0.0,1.919,0,386,1919.0,pen_lift,0.0,5602.633199220593,30
1.928,1.968,388,396,40.000000000000036,low_speed,6443.333333333333,4.656612873077393e-10,30
2.311,2.416,465,486,104.99999999999999,pen_lift,0.0,,30
2.421,2.44,488,492,19.000000000000128,low_speed,5688.6,5.042379314427352e-10,30
2.649,2.783,534,561,133.9999999999999,pen_lift,0.0,10181.443314315273,30
2.79,2.815,563,568,24.99999999999991,low_speed,8064.5,2.1951483599423977e-10,30
4.341,4.481,875,903,139.9999999999997,pen_lift,0.0,10688.455801803108,30
4.485,4.524,905,913,38.9999999999997,low_speed,11140.555555555555,2.2839204110065967e-10,30
4.534,5.136,915,1036,602.0000000000003,pen_lift,0.0,11630.193532296462,30
0.0,0.627,0,126,627.0,pen_lift,0.0,2211.1933981688244,31
0.63,0.67,128,136,40.000000000000036,low_speed,6222.777777777777,9.327586935481235e-11,31
3.036,3.186,612,642,149.99999999999991,pen_lift,0.0,10539.464367293573,31
3.192,3.222,644,650,29.999999999999805,low_speed,8577.285714285714,3.25296336090127e-10,31
3.232,3.386,652,683,153.99999999999991,pen_lift,0.0,11821.010740086138,31
3.392,3.406,685,688,14.000000000000234,low_speed,10500.0,4.456875758182944e-10,31
3.451,3.69,697,745,238.9999999999999,pen_lift,0.0,8472.97785306287,31
0.0,0.895,0,123,895.0,pen_lift,0.0,1819.6516688653792,32
0.904,0.924,125,129,20.000000000000018,low_speed,3863.8,4.656612873077393e-11,32
3.146,3.241,576,595,95.0000000000002,pen_lift,0.0,,32
4.061,4.206,761,785,145.00000000000045,pen_lift,0.0,6027.368314731717,32
0.0,0.453,0,91,453.0,pen_lift,0.0,,33
0.457,0.477,93,97,19.99999999999996,low_speed,7680.0,2.7939677238464354e-10,33
1.621,1.68,327,339,58.99999999999994,pen_lift,0.0,9599.808041497026,33
3.652,3.786,736,763,133.9999999999999,pen_lift,0.0,9905.581359808026,33
3.792,3.817,765,770,25.000000000000355,low_speed,8512.833333333334,2.3283064365386963e-10,33
3.826,3.991,772,805,165.00000000000003,pen_lift,0.0,11157.773061239392,33
3.994,4.029,807,814,34.9999999999997,low_speed,10316.375,1.405257244113073e-10,33
4.039,4.213,816,851,174.00000000000037,pen_lift,0.0,13483.370398517105,33
4.216,4.251,853,860,35.00000000000014,low_speed,11564.875,2.861183571758826e-10,33
4.261,4.405,862,891,144.0000000000001,pen_lift,0.0,3415.5022067909094,33
0.0,0.477,0,96,477.0,pen_lift,0.0,4759.275561437366,34
0.487,0.501,98,101,14.000000000000012,low_speed,9183.5,5.820766091346741e-11,34
2.873,3.066,578,617,192.9999999999996,pen_lift,0.0,9411.726985018564,34
3.072,3.116,619,628,44.00000000000004,low_speed,16541.5,2.7939677238464354e-10,34
3.146,3.315,634,668,169.00000000000003,pen_lift,0.0,1586.2821720028267,34
0.0,0.422,0,85,422.0,pen_lift,0.0,3901.8580084480664,35
0.434,0.469,87,94,34.99999999999998,low_speed,10496.375,1.3015628661377063e-10,35
2.492,2.627,501,528,134.99999999999977,pen_lift,0.0,6463.741541478029,35
2.631,2.65,530,534,19.000000000000128,low_speed,13545.0,7.223410554323531e-10,35
2.705,2.934,545,591,229.00000000000009,pen_lift,0.0,1810.6806014667122,35
0.0,0.472,0,95,472.0,pen_lift,0.0,5474.093169774143,36
0.482,0.522,97,105,40.000000000000036,low_speed,10655.111111111111,0.0,36
0.726,0.741,146,149,15.000000000000014,low_speed,16051.0,0.0,36
3.808,3.937,766,792,129.0,pen_lift,0.0,8318.527806319777,36
3.942,3.987,794,803,44.99999999999993,low_speed,12675.6,4.422017955796477e-10,36
3.997,4.166,805,839,169.00000000000048,pen_lift,0.0,10663.163392218788,36
4.169,4.214,841,850,45.00000000000082,low_speed,19336.4,1.1641532182693482e-11,36
4.264,4.393,860,886,128.99999999999955,pen_lift,0.0,2351.336179479272,36
0.0,0.363,0,73,363.0,pen_lift,0.0,4716.612980142042,37
0.372,0.391,75,79,19.000000000000018,low_speed,8336.2,0.0,37
3.285,3.444,661,693,158.9999999999998,pen_lift,0.0,5329.496348410388,37
0.0,0.362,0,73,362.0,pen_lift,0.0,4447.5793617465215,38
0.37,0.4,75,81,30.00000000000003,low_speed,8334.857142857143,8.315380130495343e-12,38
2.483,2.622,500,528,138.9999999999998,pen_lift,0.0,6396.511700542436,38
2.63,2.644,530,533,14.000000000000234,low_speed,10500.0,3.8238694532071126e-10,38
2.699,2.943,544,593,244.00000000000023,pen_lift,0.0,,38
2.948,2.992,595,604,44.00000000000004,low_speed,13882.7,2.404633486963153e-10,38
3.017,3.097,609,625,80.00000000000007,pen_lift,0.0,2977.566263565605,38
0.0,0.363,0,73,363.0,pen_lift,0.0,5264.976219061454,39
0.37,0.395,75,80,25.00000000000002,low_speed,8163.333333333333,0.0,39
2.289,2.319,461,467,29.999999999999805,low_speed,12608.42857142857,1.9995852666925388e-10,39
2.334,2.354,470,474,20.000000000000018,low_speed,12731.4,1.8771406608397488e-10,39
2.369,2.443,477,492,73.99999999999984,low_speed,12993.375,2.343031738989255e-10,39
2.458,2.483,495,500,24.99999999999991,low_speed,13374.0,2.346425826049686e-10,39
3.278,3.482,660,701,204.00000000000017,pen_lift,0.0,,39
3.487,3.532,703,712,44.99999999999993,low_speed,16344.7,3.732559164492739e-10,39
3.602,3.671,726,740,68.99999999999994,pen_lift,0.0,1795.8055571842103,39
